code,id,equipement_id,date,x,voie,horodatage,vitesse,longueur
M7i,6460,6460,2019-02-18 11:10:04.049,3469090042.0,0.0,3469.0,90.0,42.0
M7i,6460,6460,2019-02-18 11:10:09.549,14108089169.0,1.0,4108.0,89.0,169.0
M7i,6460,6460,2019-02-18 11:10:16.112,14618102044.0,1.0,4618.0,102.0,44.0
M7i,6460,6460,2019-02-18 11:10:27.585,15680085137.0,1.0,5680.0,85.0,137.0
M7i,6460,6460,2019-02-18 11:10:51.585,12094113041.0,1.0,2094.0,113.0,41.0
M7i,6460,6460,2019-02-18 11:10:57.585,2963093040.0,0.0,2963.0,93.0,40.0
M7i,6460,6460,2019-02-18 11:11:15.585,14502093047.0,1.0,4502.0,93.0,47.0
M7i,6460,6460,2019-02-18 11:11:27.549,15585093047.0,1.0,5585.0,93.0,47.0
M7i,6460,6460,2019-02-18 11:11:33.549,364085040.0,0.0,364.0,85.0,40.0
M7i,6460,6460,2019-02-18 11:11:58.549,22955101053.0,2.0,2955.0,101.0,53.0
M7i,6460,6460,2019-02-18 11:12:03.549,13420103045.0,1.0,3420.0,103.0,45.0
M7i,6460,6460,2019-02-18 11:12:16.049,4776089051.0,0.0,4776.0,89.0,51.0
M7i,6460,6460,2019-02-18 11:12:58.049,2821080075.0,0.0,2821.0,80.0,75.0
M7i,6460,6460,2019-02-18 11:13:27.585,5775083043.0,0.0,5775.0,83.0,43.0
M7i,6460,6460,2019-02-18 11:13:34.049,427078043.0,0.0,427.0,78.0,43.0
M7i,6460,6460,2019-02-18 11:13:40.049,1190080045.0,0.0,1190.0,80.0,45.0
M7i,6460,6460,2019-02-18 11:13:46.049,11651082041.0,1.0,1651.0,82.0,41.0
M7i,6460,6460,2019-02-18 11:14:03.585,23573121041.0,2.0,3573.0,121.0,41.0
M7i,6460,6460,2019-02-18 11:14:09.549,4060086041.0,0.0,4060.0,86.0,41.0
M7i,6460,6460,2019-02-18 11:14:27.549,15987106029.0,1.0,5987.0,106.0,29.0
M7i,6460,6460,2019-02-18 11:14:34.049,10186079162.0,1.0,186.0,79.0,162.0
M7i,6460,6460,2019-02-18 11:14:40.049,21069109065.0,2.0,1069.0,109.0,65.0
M7i,6460,6460,2019-02-18 11:14:46.049,21788100047.0,2.0,1788.0,100.0,47.0
M7i,6460,6460,2019-02-18 11:14:51.549,22156093040.0,2.0,2156.0,93.0,40.0
M7i,6460,6460,2019-02-18 11:14:58.086,2829075040.0,0.0,2829.0,75.0,40.0
M7i,6460,6460,2019-02-18 11:15:04.549,3413063043.0,0.0,3413.0,63.0,43.0
M7i,6460,6460,2019-02-18 11:15:09.548,24127105037.0,2.0,4127.0,105.0,37.0
M7i,6460,6460,2019-02-18 11:15:15.549,4541062047.0,0.0,4541.0,62.0,47.0
M7i,6460,6460,2019-02-18 11:15:21.549,14997073034.0,1.0,4997.0,73.0,34.0
M7i,6460,6460,2019-02-18 11:15:27.549,5856063169.0,0.0,5856.0,63.0,169.0
M7i,6460,6460,2019-02-18 11:15:39.549,795091044.0,0.0,795.0,91.0,44.0
M7i,6460,6460,2019-02-18 11:15:45.549,11626069010.0,1.0,1626.0,69.0,10.0
M7i,6460,6460,2019-02-18 11:15:57.549,22886104040.0,2.0,2886.0,104.0,40.0
M7i,6460,6460,2019-02-18 11:16:03.549,13298082056.0,1.0,3298.0,82.0,56.0
M7i,6460,6460,2019-02-18 11:16:09.549,3887074038.0,0.0,3887.0,74.0,38.0
M7i,6460,6460,2019-02-18 11:16:16.049,4522075048.0,0.0,4522.0,75.0,48.0
M7i,6460,6460,2019-02-18 11:16:22.085,5256078047.0,0.0,5256.0,78.0,47.0
M7i,6460,6460,2019-02-18 11:16:28.049,5749078038.0,0.0,5749.0,78.0,38.0
M7i,6460,6460,2019-02-18 11:17:15.549,24519112046.0,2.0,4519.0,112.0,46.0
M7i,6460,6460,2019-02-18 11:17:21.548,5220075023.0,0.0,5220.0,75.0,23.0
M7i,6460,6460,2019-02-18 11:17:27.549,15729094041.0,1.0,5729.0,94.0,41.0
M7i,6460,6460,2019-02-18 11:17:34.049,20274112047.0,2.0,274.0,112.0,47.0
M7i,6460,6460,2019-02-18 11:17:39.549,20829105048.0,2.0,829.0,105.0,48.0
M7i,6460,6460,2019-02-18 11:17:46.049,1574081044.0,0.0,1574.0,81.0,44.0
M7i,6460,6460,2019-02-18 11:17:52.048,2132075055.0,0.0,2132.0,75.0,55.0
M7i,6460,6460,2019-02-18 11:17:58.049,2935080052.0,0.0,2935.0,80.0,52.0
M7i,6460,6460,2019-02-18 11:18:03.549,3527075044.0,0.0,3527.0,75.0,44.0
M7i,6460,6460,2019-02-18 11:18:10.048,3955079046.0,0.0,3955.0,79.0,46.0
M7i,6460,6460,2019-02-18 11:18:21.549,5371093042.0,0.0,5371.0,93.0,42.0
M7i,6460,6460,2019-02-18 11:18:33.549,557081164.0,0.0,557.0,81.0,164.0
M7i,6460,6460,2019-02-18 11:18:45.549,11708097037.0,1.0,1708.0,97.0,37.0
M7i,6460,6460,2019-02-18 11:18:52.049,2280073047.0,0.0,2280.0,73.0,47.0
M7i,6460,6460,2019-02-18 11:18:57.564,2653090048.0,0.0,2653.0,90.0,48.0
M7i,6460,6460,2019-02-18 11:19:03.568,3318085044.0,0.0,3318.0,85.0,44.0
M7i,6460,6460,2019-02-18 11:19:15.549,4435074040.0,0.0,4435.0,74.0,40.0
M7i,6460,6460,2019-02-18 11:19:22.049,5272086051.0,0.0,5272.0,86.0,51.0
M7i,6460,6460,2019-02-18 11:19:34.049,10277105044.0,1.0,277.0,105.0,44.0
M7i,6460,6460,2019-02-18 11:19:40.049,1160083042.0,0.0,1160.0,83.0,42.0
M7i,6460,6460,2019-02-18 11:19:46.049,1686084179.0,0.0,1686.0,84.0,179.0
M7i,6460,6460,2019-02-18 11:19:52.049,12075111057.0,1.0,2075.0,111.0,57.0
M7i,6460,6460,2019-02-18 11:20:40.049,21147105046.0,2.0,1147.0,105.0,46.0
M7i,6460,6460,2019-02-18 11:20:45.548,1793075031.0,0.0,1793.0,75.0,31.0
M7i,6460,6460,2019-02-18 11:20:51.549,2187076046.0,0.0,2187.0,76.0,46.0
M7i,6460,6460,2019-02-18 11:20:57.585,12772093040.0,1.0,2772.0,93.0,40.0
M7i,6460,6460,2019-02-18 11:21:03.585,3340077070.0,0.0,3340.0,77.0,70.0
M7i,6460,6460,2019-02-18 11:21:28.049,15852086106.0,1.0,5852.0,86.0,106.0
M7i,6460,6460,2019-02-18 11:21:34.049,20360111043.0,2.0,360.0,111.0,43.0
M7i,6460,6460,2019-02-18 11:21:39.586,1052066079.0,0.0,1052.0,66.0,79.0
M7i,6460,6460,2019-02-18 11:21:52.049,12245100042.0,1.0,2245.0,100.0,42.0
M7i,6460,6460,2019-02-18 11:21:58.049,12727099041.0,1.0,2727.0,99.0,41.0
M7i,6460,6460,2019-02-18 11:22:04.049,3295061041.0,0.0,3295.0,61.0,41.0
M7i,6460,6460,2019-02-18 11:22:10.049,23826105039.0,2.0,3826.0,105.0,39.0
M7i,6460,6460,2019-02-18 11:22:15.585,4615077043.0,0.0,4615.0,77.0,43.0
M7i,6460,6460,2019-02-18 11:22:21.549,15191100037.0,1.0,5191.0,100.0,37.0
M7i,6460,6460,2019-02-18 11:22:27.586,5999072037.0,0.0,5999.0,72.0,37.0
M7i,6460,6460,2019-02-18 11:22:33.585,10379091168.0,1.0,379.0,91.0,168.0
M7i,6460,6460,2019-02-18 11:22:40.049,1084082084.0,0.0,1084.0,82.0,84.0
M7i,6460,6460,2019-02-18 11:22:52.049,2374081042.0,0.0,2374.0,81.0,42.0
M7i,6460,6460,2019-02-18 11:22:58.049,12951091038.0,1.0,2951.0,91.0,38.0
M7i,6460,6460,2019-02-18 11:23:09.585,4097081166.0,0.0,4097.0,81.0,166.0
M7i,6460,6460,2019-02-18 11:23:16.049,24710108043.0,2.0,4710.0,108.0,43.0
M7i,6460,6460,2019-02-18 11:23:40.048,969087048.0,0.0,969.0,87.0,48.0
M7i,6460,6460,2019-02-18 11:23:52.048,2360084038.0,0.0,2360.0,84.0,38.0
M7i,6460,6460,2019-02-18 11:24:10.049,13988097038.0,1.0,3988.0,97.0,38.0
M7i,6460,6460,2019-02-18 11:24:16.049,14427079034.0,1.0,4427.0,79.0,34.0
M7i,6460,6460,2019-02-18 11:24:22.049,5166081050.0,0.0,5166.0,81.0,50.0
M7i,6460,6460,2019-02-18 11:24:33.585,317080042.0,0.0,317.0,80.0,42.0
M7i,6460,6460,2019-02-18 11:24:40.049,10962096038.0,1.0,962.0,96.0,38.0
M7i,6460,6460,2019-02-18 11:24:52.049,12319085045.0,1.0,2319.0,85.0,45.0
M7i,6460,6460,2019-02-18 11:24:58.049,2956083051.0,0.0,2956.0,83.0,51.0
M7i,6460,6460,2019-02-18 11:25:03.585,3479080044.0,0.0,3479.0,80.0,44.0
M7i,6460,6460,2019-02-18 11:25:09.549,3873080037.0,0.0,3873.0,80.0,37.0
M7i,6460,6460,2019-02-18 11:25:21.586,25302150052.0,2.0,5302.0,150.0,52.0
M7i,6460,6460,2019-02-18 11:25:28.049,15626087166.0,1.0,5626.0,87.0,166.0
M7i,6460,6460,2019-02-18 11:25:33.585,509092042.0,0.0,509.0,92.0,42.0
M7i,6460,6460,2019-02-18 11:25:39.549,978078045.0,0.0,978.0,78.0,45.0
M7i,6460,6460,2019-02-18 11:25:51.549,2331083043.0,0.0,2331.0,83.0,43.0
M7i,6460,6460,2019-02-18 11:25:58.049,12844096040.0,1.0,2844.0,96.0,40.0
M7i,6460,6460,2019-02-18 11:26:04.049,3296089034.0,0.0,3296.0,89.0,34.0
M7i,6460,6460,2019-02-18 11:26:09.549,3966089064.0,0.0,3966.0,89.0,64.0
M7i,6460,6460,2019-02-18 11:26:21.549,15216093042.0,1.0,5216.0,93.0,42.0
M7i,6460,6460,2019-02-18 11:26:34.049,20545121035.0,2.0,545.0,121.0,35.0
M7i,6460,6460,2019-02-18 11:26:45.585,21472130010.0,2.0,1472.0,130.0,10.0
M7i,6460,6460,2019-02-18 11:27:09.549,14012099041.0,1.0,4012.0,99.0,41.0
M7i,6460,6460,2019-02-18 11:27:15.549,14656101046.0,1.0,4656.0,101.0,46.0
M7i,6460,6460,2019-02-18 11:27:21.549,5222067039.0,0.0,5222.0,67.0,39.0
M7i,6460,6460,2019-02-18 11:27:28.073,5878075037.0,0.0,5878.0,75.0,37.0
M7i,6460,6460,2019-02-18 11:27:33.549,251076044.0,0.0,251.0,76.0,44.0
M7i,6460,6460,2019-02-18 11:27:46.048,1781081034.0,0.0,1781.0,81.0,34.0
M7i,6460,6460,2019-02-18 11:27:57.549,22715117047.0,2.0,2715.0,117.0,47.0
M7i,6460,6460,2019-02-18 11:28:09.549,24096089152.0,2.0,4096.0,89.0,152.0
M7i,6460,6460,2019-02-18 11:28:15.549,24526105043.0,2.0,4526.0,105.0,43.0
M7i,6460,6460,2019-02-18 11:28:22.549,25332111052.0,2.0,5332.0,111.0,52.0
M7i,6460,6460,2019-02-18 11:28:27.549,5734112035.0,0.0,5734.0,112.0,35.0
M7i,6460,6460,2019-02-18 11:28:33.548,10351109037.0,1.0,351.0,109.0,37.0
M7i,6460,6460,2019-02-18 11:28:40.049,927087042.0,0.0,927.0,87.0,42.0
M7i,6460,6460,2019-02-18 11:28:46.049,1320077041.0,0.0,1320.0,77.0,41.0
M7i,6460,6460,2019-02-18 11:28:51.549,2384082042.0,0.0,2384.0,82.0,42.0
M7i,6460,6460,2019-02-18 11:28:57.553,2694090044.0,0.0,2694.0,90.0,44.0
M7i,6460,6460,2019-02-18 11:29:04.049,3529073051.0,0.0,3529.0,73.0,51.0
M7i,6460,6460,2019-02-18 11:29:16.049,4759083048.0,0.0,4759.0,83.0,48.0
M7i,6460,6460,2019-02-18 11:29:52.049,2171089037.0,0.0,2171.0,89.0,37.0
M7i,6460,6460,2019-02-18 11:30:09.55,14168100041.0,1.0,4168.0,100.0,41.0
M7i,6460,6460,2019-02-18 11:30:34.085,555098039.0,0.0,555.0,98.0,39.0
M7i,6460,6460,2019-02-18 11:30:45.549,1791078135.0,0.0,1791.0,78.0,135.0
M7i,6460,6460,2019-02-18 11:30:52.049,12329080023.0,1.0,2329.0,80.0,23.0
M7i,6460,6460,2019-02-18 11:31:16.049,14607110033.0,1.0,4607.0,110.0,33.0
M7i,6460,6460,2019-02-18 11:31:22.049,25090109041.0,2.0,5090.0,109.0,41.0
M7i,6460,6460,2019-02-18 11:31:33.549,20250111038.0,2.0,250.0,111.0,38.0
M7i,6460,6460,2019-02-18 11:31:52.049,12302084037.0,1.0,2302.0,84.0,37.0
M7i,6460,6460,2019-02-18 11:31:57.549,22661105043.0,2.0,2661.0,105.0,43.0
M7i,6460,6460,2019-02-18 11:32:04.049,3333079054.0,0.0,3333.0,79.0,54.0
M7i,6460,6460,2019-02-18 11:32:09.549,23895096040.0,2.0,3895.0,96.0,40.0
M7i,6460,6460,2019-02-18 11:32:15.549,4729075068.0,0.0,4729.0,75.0,68.0
M7i,6460,6460,2019-02-18 11:32:21.085,15322105043.0,1.0,5322.0,105.0,43.0
M7i,6460,6460,2019-02-18 11:32:27.549,25721109053.0,2.0,5721.0,109.0,53.0
M7i,6460,6460,2019-02-18 11:32:39.549,20862114041.0,2.0,862.0,114.0,41.0
M7i,6460,6460,2019-02-18 11:32:58.049,2991072053.0,0.0,2991.0,72.0,53.0
M7i,6460,6460,2019-02-18 11:33:09.549,24066112044.0,2.0,4066.0,112.0,44.0
M7i,6460,6460,2019-02-18 11:33:22.049,15168080169.0,1.0,5168.0,80.0,169.0
M7i,6460,6460,2019-02-18 11:33:28.049,5611072043.0,0.0,5611.0,72.0,43.0
M7i,6460,6460,2019-02-18 11:33:34.049,420097039.0,0.0,420.0,97.0,39.0
M7i,6460,6460,2019-02-18 11:33:40.049,11067090037.0,1.0,1067.0,90.0,37.0
M7i,6460,6460,2019-02-18 11:33:46.049,21460106038.0,2.0,1460.0,106.0,38.0
M7i,6460,6460,2019-02-18 11:33:51.558,22233109041.0,2.0,2233.0,109.0,41.0
M7i,6460,6460,2019-02-18 11:33:57.049,22757118038.0,2.0,2757.0,118.0,38.0
M7i,6460,6460,2019-02-18 11:34:03.565,23555106043.0,2.0,3555.0,106.0,43.0
M7i,6460,6460,2019-02-18 11:34:10.05,3782075040.0,0.0,3782.0,75.0,40.0
M7i,6460,6460,2019-02-18 11:34:15.574,4558070031.0,0.0,4558.0,70.0,31.0
M7i,6460,6460,2019-02-18 11:34:21.577,15269089042.0,1.0,5269.0,89.0,42.0
M7i,6460,6460,2019-02-18 11:34:28.049,25705112045.0,2.0,5705.0,112.0,45.0
M7i,6460,6460,2019-02-18 11:34:34.049,415076043.0,0.0,415.0,76.0,43.0
M7i,6460,6460,2019-02-18 11:34:46.049,1677078074.0,0.0,1677.0,78.0,74.0
M7i,6460,6460,2019-02-18 11:34:52.049,2211071043.0,0.0,2211.0,71.0,43.0
M7i,6460,6460,2019-02-18 11:34:58.049,2651064042.0,0.0,2651.0,64.0,42.0
M7i,6460,6460,2019-02-18 11:35:03.549,3338064044.0,0.0,3338.0,64.0,44.0
M7i,6460,6460,2019-02-18 11:35:10.049,23874109048.0,2.0,3874.0,109.0,48.0
M7i,6460,6460,2019-02-18 11:35:16.049,14723101034.0,1.0,4723.0,101.0,34.0
M7i,6460,6460,2019-02-18 11:35:39.549,20800075011.0,2.0,800.0,75.0,11.0
M7i,6460,6460,2019-02-18 11:35:45.549,1587073039.0,0.0,1587.0,73.0,39.0
M7i,6460,6460,2019-02-18 11:35:57.549,2752082044.0,0.0,2752.0,82.0,44.0
M7i,6460,6460,2019-02-18 11:36:03.549,3475071070.0,0.0,3475.0,71.0,70.0
M7i,6460,6460,2019-02-18 11:36:21.585,25250103057.0,2.0,5250.0,103.0,57.0
M7i,6460,6460,2019-02-18 11:36:27.585,5850074043.0,0.0,5850.0,74.0,43.0
M7i,6460,6460,2019-02-18 11:36:34.049,520081042.0,0.0,520.0,81.0,42.0
M7i,6460,6460,2019-02-18 11:36:40.049,10933100036.0,1.0,933.0,100.0,36.0
M7i,6460,6460,2019-02-18 11:36:57.587,22996118042.0,2.0,2996.0,118.0,42.0
M7i,6460,6460,2019-02-18 11:37:04.049,3206074040.0,0.0,3206.0,74.0,40.0
M7i,6460,6460,2019-02-18 11:37:09.585,23814111044.0,2.0,3814.0,111.0,44.0
M7i,6460,6460,2019-02-18 11:37:16.049,24481100073.0,2.0,4481.0,100.0,73.0
M7i,6460,6460,2019-02-18 11:37:21.585,5245069040.0,0.0,5245.0,69.0,40.0
M7i,6460,6460,2019-02-18 11:37:28.049,5703087045.0,0.0,5703.0,87.0,45.0
M7i,6460,6460,2019-02-18 11:37:33.585,20348108043.0,2.0,348.0,108.0,43.0
M7i,6460,6460,2019-02-18 11:37:40.049,10944102041.0,1.0,944.0,102.0,41.0
M7i,6460,6460,2019-02-18 11:37:51.548,2129092045.0,0.0,2129.0,92.0,45.0
M7i,6460,6460,2019-02-18 11:37:58.049,12802088063.0,1.0,2802.0,88.0,63.0
M7i,6460,6460,2019-02-18 11:38:03.549,13268088037.0,1.0,3268.0,88.0,37.0
M7i,6460,6460,2019-02-18 11:38:10.049,23886101040.0,2.0,3886.0,101.0,40.0
M7i,6460,6460,2019-02-18 11:38:15.549,4735072043.0,0.0,4735.0,72.0,43.0
M7i,6460,6460,2019-02-18 11:38:33.549,292070051.0,0.0,292.0,70.0,51.0
M7i,6460,6460,2019-02-18 11:38:39.585,1074072039.0,0.0,1074.0,72.0,39.0
M7i,6460,6460,2019-02-18 11:38:46.049,11776085067.0,1.0,1776.0,85.0,67.0
M7i,6460,6460,2019-02-18 11:38:51.549,12083118037.0,1.0,2083.0,118.0,37.0
M7i,6460,6460,2019-02-18 11:38:58.049,2932091038.0,0.0,2932.0,91.0,38.0
M7i,6460,6460,2019-02-18 11:39:22.049,5288077037.0,0.0,5288.0,77.0,37.0
M7i,6460,6460,2019-02-18 11:39:33.548,10433079149.0,1.0,433.0,79.0,149.0
M7i,6460,6460,2019-02-18 11:39:40.049,1154085037.0,0.0,1154.0,85.0,37.0
M7i,6460,6460,2019-02-18 11:39:46.549,1566071037.0,0.0,1566.0,71.0,37.0
M7i,6460,6460,2019-02-18 11:40:04.081,3374088048.0,0.0,3374.0,88.0,48.0
M7i,6460,6460,2019-02-18 11:40:10.049,14100100041.0,1.0,4100.0,100.0,41.0
M7i,6460,6460,2019-02-18 11:40:16.049,4717074173.0,0.0,4717.0,74.0,173.0
M7i,6460,6460,2019-02-18 11:40:28.049,15903100046.0,1.0,5903.0,100.0,46.0
M7i,6460,6460,2019-02-18 11:40:34.085,20458109043.0,2.0,458.0,109.0,43.0
M7i,6460,6460,2019-02-18 11:40:40.049,804074045.0,0.0,804.0,74.0,45.0
M7i,6460,6460,2019-02-18 11:40:45.549,21426090033.0,2.0,1426.0,90.0,33.0
M7i,6460,6460,2019-02-18 11:40:52.085,2338072052.0,0.0,2338.0,72.0,52.0
M7i,6460,6460,2019-02-18 11:40:57.549,22948111047.0,2.0,2948.0,111.0,47.0
M7i,6460,6460,2019-02-18 11:41:03.548,3362078046.0,0.0,3362.0,78.0,46.0
M7i,6460,6460,2019-02-18 11:41:10.049,3949083039.0,0.0,3949.0,83.0,39.0
M7i,6460,6460,2019-02-18 11:41:46.049,1722087042.0,0.0,1722.0,87.0,42.0
M7i,6460,6460,2019-02-18 11:41:57.549,2948076042.0,0.0,2948.0,76.0,42.0
M7i,6460,6460,2019-02-18 11:42:16.049,24527108035.0,2.0,4527.0,108.0,35.0
M7i,6460,6460,2019-02-18 11:42:22.086,15088082038.0,1.0,5088.0,82.0,38.0
M7i,6460,6460,2019-02-18 11:42:27.549,15747076045.0,1.0,5747.0,76.0,45.0
M7i,6460,6460,2019-02-18 11:42:59.049,2727075048.0,0.0,2727.0,75.0,48.0
M7i,6460,6460,2019-02-18 11:43:21.549,25080111058.0,2.0,5080.0,111.0,58.0
M7i,6460,6460,2019-02-18 11:43:27.549,25593091042.0,2.0,5593.0,91.0,42.0
M7i,6460,6460,2019-02-18 11:43:33.548,10382090048.0,1.0,382.0,90.0,48.0
M7i,6460,6460,2019-02-18 11:43:39.549,20886106042.0,2.0,886.0,106.0,42.0
M7i,6460,6460,2019-02-18 11:43:46.049,11404084148.0,1.0,1404.0,84.0,148.0
M7i,6460,6460,2019-02-18 11:43:51.549,2109063043.0,0.0,2109.0,63.0,43.0
M7i,6460,6460,2019-02-18 11:43:58.55,22726109041.0,2.0,2726.0,109.0,41.0
M7i,6460,6460,2019-02-18 11:44:03.553,23156108041.0,2.0,3156.0,108.0,41.0
M7i,6460,6460,2019-02-18 11:44:09.557,14142090038.0,1.0,4142.0,90.0,38.0
M7i,6460,6460,2019-02-18 11:44:15.561,14771090023.0,1.0,4771.0,90.0,23.0
M7i,6460,6460,2019-02-18 11:44:28.049,15786118034.0,1.0,5786.0,118.0,34.0
M7i,6460,6460,2019-02-18 11:44:33.585,20438108046.0,2.0,438.0,108.0,46.0
M7i,6460,6460,2019-02-18 11:44:40.049,1005065043.0,0.0,1005.0,65.0,43.0
M7i,6460,6460,2019-02-18 11:44:45.549,21532097037.0,2.0,1532.0,97.0,37.0
M7i,6460,6460,2019-02-18 11:44:52.048,2270062042.0,0.0,2270.0,62.0,42.0
M7i,6460,6460,2019-02-18 11:45:04.049,3468063041.0,0.0,3468.0,63.0,41.0
M7i,6460,6460,2019-02-18 11:45:09.585,14128087048.0,1.0,4128.0,87.0,48.0
M7i,6460,6460,2019-02-18 11:45:16.049,4410081043.0,0.0,4410.0,81.0,43.0
M7i,6460,6460,2019-02-18 11:45:21.548,5246082044.0,0.0,5246.0,82.0,44.0
M7i,6460,6460,2019-02-18 11:45:27.549,25874090041.0,2.0,5874.0,90.0,41.0
M7i,6460,6460,2019-02-18 11:45:33.585,192095041.0,0.0,192.0,95.0,41.0
M7i,6460,6460,2019-02-18 11:45:51.549,22192109042.0,2.0,2192.0,109.0,42.0
M7i,6460,6460,2019-02-18 11:45:58.049,2936070036.0,0.0,2936.0,70.0,36.0
M7i,6460,6460,2019-02-18 11:46:10.049,4102073041.0,0.0,4102.0,73.0,41.0
M7i,6460,6460,2019-02-18 11:46:16.049,24625100039.0,2.0,4625.0,100.0,39.0
M7i,6460,6460,2019-02-18 11:46:22.049,15154087045.0,1.0,5154.0,87.0,45.0
M7i,6460,6460,2019-02-18 11:46:34.049,20458104048.0,2.0,458.0,104.0,48.0
M7i,6460,6460,2019-02-18 11:46:40.048,21125099040.0,2.0,1125.0,99.0,40.0
M7i,6460,6460,2019-02-18 11:46:45.057,11445092040.0,1.0,1445.0,92.0,40.0
M7i,6460,6460,2019-02-18 11:46:57.549,12967087037.0,1.0,2967.0,87.0,37.0
M7i,6460,6460,2019-02-18 11:47:04.048,3344073039.0,0.0,3344.0,73.0,39.0
M7i,6460,6460,2019-02-18 11:47:10.296,24120113040.0,2.0,4120.0,113.0,40.0
M7i,6460,6460,2019-02-18 11:47:21.549,5263058065.0,0.0,5263.0,58.0,65.0
M7i,6460,6460,2019-02-18 11:47:27.549,5866062038.0,0.0,5866.0,62.0,38.0
M7i,6460,6460,2019-02-18 11:47:33.549,10438105012.0,1.0,438.0,105.0,12.0
M7i,6460,6460,2019-02-18 11:47:40.049,11037090041.0,1.0,1037.0,90.0,41.0
M7i,6460,6460,2019-02-18 11:47:45.549,11758101037.0,1.0,1758.0,101.0,37.0
M7i,6460,6460,2019-02-18 11:48:09.549,4056090051.0,0.0,4056.0,90.0,51.0
M7i,6460,6460,2019-02-18 11:48:27.549,15591086019.0,1.0,5591.0,86.0,19.0
M7i,6460,6460,2019-02-18 11:48:34.085,10484100038.0,1.0,484.0,100.0,38.0
M7i,6460,6460,2019-02-18 11:48:40.085,10959109059.0,1.0,959.0,109.0,59.0
M7i,6460,6460,2019-02-18 11:48:51.549,2218086040.0,0.0,2218.0,86.0,40.0
M7i,6460,6460,2019-02-18 11:49:10.049,13973094060.0,1.0,3973.0,94.0,60.0
M7i,6460,6460,2019-02-18 11:49:15.549,4632067043.0,0.0,4632.0,67.0,43.0
M7i,6460,6460,2019-02-18 11:49:21.548,25225138043.0,2.0,5225.0,138.0,43.0
M7i,6460,6460,2019-02-18 11:49:40.049,11118083161.0,1.0,1118.0,83.0,161.0
M7i,6460,6460,2019-02-18 11:49:45.548,1545080041.0,0.0,1545.0,80.0,41.0
M7i,6460,6460,2019-02-18 11:49:52.049,2010071042.0,0.0,2010.0,71.0,42.0
M7i,6460,6460,2019-02-18 11:50:10.049,13904087037.0,1.0,3904.0,87.0,37.0
M7i,6460,6460,2019-02-18 11:50:15.549,24606114046.0,2.0,4606.0,114.0,46.0
M7i,6460,6460,2019-02-18 11:50:22.085,5296083102.0,0.0,5296.0,83.0,102.0
M7i,6460,6460,2019-02-18 11:50:27.549,15998091052.0,1.0,5998.0,91.0,52.0
M7i,6460,6460,2019-02-18 11:50:46.085,11473096044.0,1.0,1473.0,96.0,44.0
M7i,6460,6460,2019-02-18 11:50:52.085,2250067043.0,0.0,2250.0,67.0,43.0
M7i,6460,6460,2019-02-18 11:51:10.048,14097094041.0,1.0,4097.0,94.0,41.0
M7i,6460,6460,2019-02-18 11:51:16.049,4626097051.0,0.0,4626.0,97.0,51.0
M7i,6460,6460,2019-02-18 11:51:28.049,5824088050.0,0.0,5824.0,88.0,50.0
M7i,6460,6460,2019-02-18 11:51:51.549,12276099039.0,1.0,2276.0,99.0,39.0
M7i,6460,6460,2019-02-18 11:51:58.049,2938085042.0,0.0,2938.0,85.0,42.0
M7i,6460,6460,2019-02-18 11:52:04.049,13386083153.0,1.0,3386.0,83.0,153.0
M7i,6460,6460,2019-02-18 11:52:10.049,14152097040.0,1.0,4152.0,97.0,40.0
M7i,6460,6460,2019-02-18 11:52:16.549,4618075037.0,0.0,4618.0,75.0,37.0
M7i,6460,6460,2019-02-18 11:52:21.549,5097073040.0,0.0,5097.0,73.0,40.0
M7i,6460,6460,2019-02-18 11:52:33.549,20515112045.0,2.0,515.0,112.0,45.0
M7i,6460,6460,2019-02-18 11:52:39.548,1155083035.0,0.0,1155.0,83.0,35.0
M7i,6460,6460,2019-02-18 11:52:46.049,21757101045.0,2.0,1757.0,101.0,45.0
M7i,6460,6460,2019-02-18 11:52:52.049,2217081142.0,0.0,2217.0,81.0,142.0
M7i,6460,6460,2019-02-18 11:53:03.549,13526089165.0,1.0,3526.0,89.0,165.0
M7i,6460,6460,2019-02-18 11:53:09.549,14115093044.0,1.0,4115.0,93.0,44.0
M7i,6460,6460,2019-02-18 11:53:28.049,15899093038.0,1.0,5899.0,93.0,38.0
M7i,6460,6460,2019-02-18 11:53:33.549,20573097040.0,2.0,573.0,97.0,40.0
M7i,6460,6460,2019-02-18 11:53:46.049,1688082037.0,0.0,1688.0,82.0,37.0
M7i,6460,6460,2019-02-18 11:53:52.049,2287079050.0,0.0,2287.0,79.0,50.0
M7i,6460,6460,2019-02-18 11:53:58.085,22866105029.0,2.0,2866.0,105.0,29.0
M7i,6460,6460,2019-02-18 11:54:03.549,23254085148.0,2.0,3254.0,85.0,148.0
M7i,6460,6460,2019-02-18 11:54:15.549,4612072037.0,0.0,4612.0,72.0,37.0
M7i,6460,6460,2019-02-18 11:54:28.085,5808072042.0,0.0,5808.0,72.0,42.0
M7i,6460,6460,2019-02-18 11:54:39.549,11041100035.0,1.0,1041.0,100.0,35.0
M7i,6460,6460,2019-02-18 11:54:45.549,11717096032.0,1.0,1717.0,96.0,32.0
M7i,6460,6460,2019-02-18 11:54:52.049,22200112043.0,2.0,2200.0,112.0,43.0
M7i,6460,6460,2019-02-18 11:55:03.549,3385069043.0,0.0,3385.0,69.0,43.0
